147463
12
13
30736
17
21
26
108207
100380
30
2081
53284
38
42
45
48
49
50
2099
2100
53
54
55
56
92852
8251
63
64
65
67
71
72
73
2124
77
78
4175
80
81
83
84
85
91
92
94
95
96
97
99
101
102
104
147561
108
109
2158
111
113
114
115
116
117
120
122
28795
124
126
128
131
134
135
138
140
141
142
143
144
43153
146
147
148
149
151
152
153
155
194724
39079
26793
41131
125104
182
43192
188
51573
47296
125121
196
211
411849
86218
206
208
209
113699
212
6358
215
216
219
220
222
244
82166
86264
2775
2191
59667
277
16664
33052
29402
290
125222
2344
59689
300
170285
303
306
307
43316
4412
319
90432
4420
43333
327
47159
4434
339
342
22243
24923
59742
4448
193254
55654
125287
43368
362
72845
174449
127347
224318
115067
2428
31101
385
151939
24965
223623
394
406
409
27035
412
414
2466
420
430
45128
100787
287157
41398
6584
61881
27072
31174
31179
2510
2125
465
4563
116814
98791
166378
47598
211439
497
4594
502
41044
174586
50602
76287
92683
529
531
532
143893
18967
80410
64029
8736
6696
100905
556
437
579
585
51787
88652
6243
156250
391772
607
610
107282
39535
16488
111222
105
35454
1472
51848
8847
110
455324
2719
25250
178630
2726
287403
685
8884
53953
336587
86732
41080
142115
35540
727
729
730
731
71802
734
10982
197351
2798
226031
19188
6270
142071
8952
2810
89215
226045
45184
786
121621
127776
140067
90916
12083
2873
832
203586
4937
19278
6991
852
854
33627
29533
63632
145
43882
29547
23413
13174
26772
27515
4988
590999
84878
123794
221678
2975
8347
29604
498
946
17334
951
66488
31676
62399
963
13261
2895
9183
11234
78822
123880
54780
2557
508919
1019
3069
89086
5119
1024
142337
1032
5134
1041
5140
1047
31769
42012
363551
13347
1065
1067
1078
226360
21563
50238
23617
9304
1117
3169
260625
1133
124022
38008
479764
68730
1151
33643
33924
234630
61633
1164
15501
7312
1175
103577
66719
79014
58540
1204
25782
54455
29890
1220
3269
859
1236
98510
206401
17623
122082
42216
5355
156914
6355
2601
1274
3328
1286
302356
1301
42262
9501
93484
50477
9518
1329
25906
5431
107844
62791
62797
1365
3415
64871
3433
9578
1395
216439
13688
3452
99718
1415
114752
3991
5517
3488
50598
197338
1450
23989
3516
77248
5572
159179
67024
183772
169442
51265
40424
54767
1521
81396
50678
200183
87548
3582
1536
60943
1553
132627
52757
58904
79387
1564
89632
48390
163369
99887
38454
77377
1603
39522
165454
26197
46680
46690
5738
38508
48404
28282
348437
5773
259728
133583
24221
24675
73391
77493
1722
89796
38597
3789
9934
26322
1747
1760
1763
36587
1779
69368
81664
1798
38667
1805
301
175893
22633
12058
440097
3881
41011
290609
28467
5941
139065
51011
8052
1911
1914
22400
16260
71562
6028
90560
67479
49050
1983
2112
7159
249812
118741
2249
123899
51186
100344
