4.767359439757376006e-03,-1.173727394938667290e-01,9.914973466312003436e-02,-1.276377277377703512e-01,5.381358650290352097e-02,-2.790080928910014871e-02,4.955812766369431521e-02,-1.476980441427716909e-02,3.141217585271286472e-01,-2.153427870861712723e-01,1.109896419384630295e-01,-1.526089919187022803e-01,2.851926796064143885e-02,-1.093091259465561044e-01,2.451887708960521495e-01,-7.661924132071268323e-02,3.389639258288028312e-02,-7.102093293056832568e-02,3.541723978277983020e-02,-3.663391613126522062e-01,1.950269549279050607e-01,-1.273254899556304151e-02,6.748216904543308248e-02,-4.778259155350522008e-02,1.455553314237683082e-01,-6.065324051718012921e-02,1.503906793433542992e-03,-7.376962226162028791e-02,5.312779896916157429e-02,-2.288470826858019641e-02,1.194003027151629460e-02,-1.218012916617770142e-01,3.707595146704755623e-02,-1.211809880506892062e-01,1.043197275700364496e-01,-1.082207415172456721e-01,8.374034260832272092e-02,-2.008531033199964511e-02,6.453254989022924604e-02,-1.240966295549128379e-01,4.164205857553068303e-03,1.886815437133199935e-01,-9.448444035432870813e-02,4.503922314720424508e-02,-8.781407300992236098e-03,-1.075584261584450751e-01,5.037340909313275938e-02,1.663160123031234838e-02,-2.166785042412351092e-01,6.182135872454009445e-02,1.608936995944178910e-02,-1.985598089641076591e-01,-8.924098458431471703e-02,8.999647964358964414e-02,-1.222581604099310104e-01,-2.758605473549522596e-02,-1.304930478084559975e-01,-1.070217723418583761e-03,1.167063898137038619e-01,2.308062687083722586e-01,-1.415414187497650578e-01,-1.155226957468126828e-02,-9.433354145337020935e-02,4.000589559784787502e-02,-9.145857367418749884e-02,2.434346388833315555e-01,-1.057744781668080447e-01,6.001237217758756404e-02,-1.144917907778948835e-01,1.940944608772364282e-04
9.161967821448736837e-02,-7.094458751962179344e-02,1.138903551163887584e-02,4.569898945160125181e-02,-3.456105695283961943e-02,7.087235930827066877e-02,9.373931277483024682e-02,8.155226408728569881e-03,1.399140272143239820e-02,9.316871147334171432e-02,-7.268627122961436593e-02,3.151396150075998909e-02,6.013355157506231063e-02,5.730634353078828402e-02,5.882121144571361530e-03,-7.104619222061366209e-03,1.141031207788824851e-02,-5.027429757486388817e-02,2.738361029348051687e-02,-4.917380786133169340e-02,1.635287005342032918e-01,1.163291177015936401e-01,-1.332806112126901088e-01,3.739871857876815586e-02,1.829550424774661899e-02,-1.803045537830346573e-02,-4.324423676445739162e-02,-9.964790618138530398e-02,2.894736609016707041e-01,9.398121632939278325e-02,-2.639939809251332786e-02,-3.891578782286771176e-02,-2.851550316603796570e-03,-1.117199832480080673e-01,-1.268227087183899648e-01,1.081768545505164270e-01,1.471620245858397402e-01,1.027645242824783423e-01,2.201539703992932973e-02,-5.173452007275185227e-02,1.189855261997971869e-01,-7.619638397825776420e-03,8.399275704536100784e-02,1.874440892929944424e-01,8.704884636054478764e-02,4.106044136200418526e-01,1.005035706870660989e-01,2.668128206941599023e-01,1.425331804078983633e-01,1.953923747676401534e-01,-7.965866668542119500e-02,7.086858821964663047e-02,2.978613004866588650e-03,-1.939323008622606190e-02,1.323269917260777584e-01,-1.917405171562348853e-01,1.551233155263249952e-01,2.445318511295174191e-01,-9.068381083706508750e-02,4.548633824687174643e-02,-5.300288820172299048e-02,1.938172083442571692e-01,-1.012170671801616573e-01,4.761742218277965205e-02,2.052792839760560761e-01,-8.333933007008656468e-02,-2.804224787937645985e-02,-2.925510652226187211e-02,-2.065141044812369153e-01,1.418691264819848252e-01
1.767672729730692116e-01,2.698312285189169435e-01,-1.580590118672906830e-01,1.380957282665811435e-02,4.224166370755507716e-01,4.686177901909205877e-03,9.168988532801695956e-02,9.861933644680584768e-03,2.280956079000036330e-03,-2.242816600456700588e-02,-1.303679173747213926e-01,7.754449732800628402e-03,-8.308804893512476697e-02,-3.965564520193594344e-02,-7.174583752151203475e-02,1.577618211370266921e-01,6.188660575999273272e-02,-9.907926632492054797e-02,-8.875547217343124351e-02,5.193960652203556683e-02,2.841494833152257218e-02,-1.457566585039044016e-01,-7.682509674968965308e-02,2.462077097669697692e-02,-2.038244126440266757e-02,-8.993792641121902548e-03,-5.317252339168449665e-02,1.266278706545964083e-01,2.070499521046430536e-01,7.236604344628062846e-03,-6.085117977499529540e-02,-2.498667624447298979e-03,-2.905113756866100141e-03,-6.474291597309301052e-03,6.647930100060986391e-02,-1.133386628897403298e-01,4.767870767717488113e-03,1.971154458158051737e-01,5.123688853437158991e-04,-2.092789051983686213e-02,-1.023023740311833490e-01,2.243958259357491450e-02,-6.757575116141174842e-02,6.872786812612367846e-02,1.058346318803826958e-01,-5.584846554957163117e-02,-3.855474388800499974e-01,1.680188507578639009e-02,-8.634084917831623407e-02,-2.299629696821239022e-01,-7.485728264418996247e-02,-8.583476176196873364e-02,-1.818431302023532092e-01,-5.291867733177210015e-02,-3.939405939107395310e-02,1.075835387878812249e-01,1.680414745805754173e-01,5.456980739260897453e-03,7.676448827166347522e-02,-4.683816594212222850e-02,-1.114234747050769497e-01,1.265302735904875464e-01,2.998361133620733570e-03,-1.841027029424840977e-02,-6.333581158157626512e-02,-1.570514908836054546e-01,8.624708852442491969e-02,1.697331107273870529e-02,8.517588348839245926e-02,-1.942500189240283781e-01
1.885147169727188488e-01,-4.067228463524539817e-01,-7.311580545274172505e-02,1.676453480214373237e-01,5.640889812435680162e-02,1.567166027418402940e-01,1.600532194896951699e-01,7.163743558931285130e-03,-1.289239791048536754e-01,-5.347298458364194151e-02,1.084324013142125807e-02,-2.039776462196908335e-01,1.445081838450320011e-01,1.827398984975070473e-02,-1.209335155630502090e-01,-5.156712660818162271e-03,9.944092312746465046e-02,-1.076198602980654173e-01,-2.106966436609424009e-01,8.607999753159591150e-02,6.390439177796899961e-02,6.640335897352962757e-02,-1.308303144265948736e-01,-1.949056059856169865e-01,1.455274931776082692e-01,1.406668569528037593e-01,3.089292018666613820e-02,7.600241283894740600e-04,-2.690435317875990995e-01,2.203423613458983243e-01,1.589282398388558726e-01,-8.287781677348828036e-02,-3.229707094385790567e-02,-1.221332921582397452e-01,-7.949664408949663752e-02,2.592913847134871788e-02,2.036200349408748625e-02,1.570273685905566874e-01,-3.649672362933353842e-02,-1.056544214200803161e-01,-7.574576210656526476e-02,6.001160827469606551e-02,2.281766882622272147e-02,1.036203724448661739e-01,4.577369940298600670e-02,-3.191655590188675895e-02,-1.468094633525297669e-02,-5.453503887822754026e-02,1.691744345909993938e-02,3.144837862975483067e-02,-4.295460205184545299e-02,2.287974386897741186e-02,3.798559479167240571e-02,3.481048536305554608e-02,-8.119006105339597601e-02,-7.498655068968959614e-02,1.229569623697012587e-01,8.588063620759274486e-02,1.692121634188229196e-01,7.922331890677050681e-02,-5.378556972137001763e-02,-1.659961238470933909e-01,-8.818360830060421873e-02,7.306891340228863219e-02,-5.142510483880509409e-02,-1.219180668741143003e-01,2.149127435849473855e-01,-6.868481309470457485e-02,-4.145786483825819602e-02,-7.886585464620371466e-02
1.329258711235002111e-01,-1.276290665834452498e-01,6.991704440085119883e-03,1.441681442809377989e-01,-1.415111761767134935e-02,-1.764185868595876576e-03,7.288247190029302491e-02,5.810184703267907980e-02,8.298176209079294319e-02,7.494774502311978004e-02,6.373281543803817339e-02,-7.255234166895427328e-02,1.110729523054880957e-01,-2.662546914712716692e-02,-6.774812918605974121e-02,-4.516065007703706780e-02,-7.103986962810687755e-02,8.860096291916927380e-02,1.225350110475432325e-01,1.528102879761110700e-01,7.121160079513467502e-03,2.875429039766977390e-01,5.205485098093159263e-02,1.635655789588797704e-01,4.966816989921626208e-02,-2.614444973907694217e-02,-5.967684828637312422e-02,-1.290735337857268628e-01,-8.428085719275592302e-02,-1.589144399215522141e-01,9.550195652277648772e-02,-4.160153311642930674e-02,-9.004579177825938752e-02,-6.120525372609830761e-02,-5.510347956383909035e-02,-5.670877346595627061e-02,-1.379021948039390322e-01,5.645014747803545063e-02,4.556673305422793974e-02,1.490673624517689089e-01,1.191219369852829918e-01,-9.113942407622990793e-02,1.626345608714316882e-01,2.975916547717066471e-02,-1.127074059287280078e-01,1.425012744917534269e-01,2.477773726376078858e-02,2.918355363190262008e-01,-2.008116331476052785e-01,-5.337162881872493242e-02,1.022051132788611046e-02,-2.757143427348452414e-01,-6.356089389786302724e-02,-1.710078141532086343e-02,1.007092739642481694e-01,-4.550674418668786830e-02,1.414577341120125953e-01,3.002837577905371202e-01,-3.229762995716024820e-02,-1.403287071846167910e-01,1.292216954025071085e-01,-2.111654727245499130e-01,6.400774307867725110e-02,-1.161171521993270006e-01,4.687047595167186109e-02,-4.597204789072743825e-02,3.893825766444580089e-02,1.946745101276448620e-01,-1.860416465913323769e-01,8.706476716916326797e-02
-3.888065644086318717e-01,-4.585516600103839435e-02,-9.901236325044809536e-03,-2.952220512733900737e-01,2.176307660875086147e-01,-6.599075296498894960e-02,3.611352156870089453e-02,-1.493398952939796248e-03,1.292393672226785917e-01,-7.377505725420485660e-02,7.598082901025884905e-02,-1.302798492496384797e-01,-1.904960152643933868e-01,-7.600583386901914318e-02,2.272578552109618955e-01,4.793343384546012997e-02,1.377823337773876888e-01,-1.396825991131555589e-01,1.841414373833208384e-01,-1.985259591502022691e-01,5.565848155859875329e-02,-5.404795442667963828e-02,-3.744137672208289191e-02,3.378112901919533978e-02,5.215168017344701257e-03,1.412466264495926271e-01,-1.289255341893869866e-01,2.455980376138497054e-02,5.803162637265813634e-02,-1.826060823060346727e-01,-7.694545743990351128e-02,-1.841585047923707252e-01,-2.574062209531712345e-02,-5.564749499765746059e-03,-2.677177899608220932e-02,3.264935875146213196e-02,-1.371208199584224019e-01,1.118925894282377098e-01,-6.375400756692192750e-02,-2.139930927914023562e-01,8.955061633664733456e-02,-6.123220122218531181e-02,-2.336309617254125892e-02,-2.111033635427759896e-03,-6.417044630135092242e-02,3.254495251083201757e-02,7.098866168464181003e-02,-1.368568435854857213e-01,2.344476402106756285e-01,-1.586116466370850742e-01,-1.037570382069736841e-01,-8.716712955844047039e-02,-9.158884705448781804e-02,1.031868457914593140e-01,1.499187937060352249e-01,-3.917948964269597073e-02,-1.533878567960849596e-03,-5.855292811752355053e-02,1.098900923780820743e-01,-5.685878128050983471e-02,-8.284339154774293668e-02,7.796526750084854795e-02,-1.442667298637997052e-02,6.712067392815641853e-02,-3.765450447236773357e-02,1.098697973995689109e-01,4.756178027644544781e-02,9.242239450622321975e-04,-8.392172739369477275e-02,-7.599201657185583603e-02
2.861754458128974443e-01,-2.730104709337785041e-01,-2.718166376682366048e-01,9.662956834238081716e-02,-3.327782148924447736e-02,1.369039655846181480e-01,1.392959135120076797e-01,4.101359508675465892e-02,-1.099905457585731994e-01,-1.191556691348756580e-01,3.237704553395164692e-02,-1.876061388139425856e-01,2.098894602220654215e-01,-3.387625950662864760e-02,-1.049991375525070048e-01,8.735063192018867329e-02,4.605916588961359720e-02,2.176646816739457712e-03,7.979284127688082706e-02,6.812064418994805137e-02,-2.107674565528090335e-02,2.440394386412374494e-01,-4.021372959515581019e-02,-9.570878250178837393e-03,-5.519476938669620920e-03,4.174289634311480895e-02,2.655507324194674931e-02,1.154174631414846405e-03,-3.942154599932684578e-02,-2.520384181985393587e-02,1.213300680357152772e-01,8.048642024124189054e-02,-2.827885544375121143e-02,1.285679645185161257e-01,4.005177695859257064e-02,7.795106805503741396e-03,3.628769263428412162e-02,1.294262756768552527e-02,-6.351041149154697252e-02,-1.507472783367181934e-01,3.298198890193099891e-02,1.083116808802843944e-01,6.041363145671676399e-02,1.021080647523614215e-01,-4.832959285232207164e-02,5.189687081265845735e-03,-5.075343823015256856e-02,2.546810223520581257e-02,1.260689568380085057e-01,-6.568637067850603695e-02,2.346190435641077598e-01,1.018281606726347821e-01,1.115207466403644009e-02,-5.933721873649847739e-02,-1.884576728295543234e-03,-1.747682693104427865e-01,1.540057524331952254e-01,1.513232507833339180e-01,2.595443305069990991e-01,2.869786400144265850e-02,1.697508962529115095e-01,-1.099300067488523658e-01,-2.202371076206325051e-01,-1.819256765247858065e-01,6.941152711192220826e-02,8.014543478413108102e-02,8.753731714201972575e-03,-9.899925706062628894e-03,3.867890501121272473e-02,2.062862714324941171e-01
1.360592868249305420e-01,3.839486425326112395e-01,-9.077525698093259765e-02,3.796964497247327930e-02,7.944898532022312554e-02,2.651773980672030365e-02,6.240601297794063501e-02,1.352264568218727037e-01,1.378839782998038666e-01,3.548717834342202115e-01,1.363893349193436855e-01,9.349496667798604110e-02,-1.381812223555254904e-01,-2.469400078918208563e-01,-1.258674772888125626e-01,3.292106839235665189e-02,1.970343774017916383e-01,1.508257376442422582e-01,-1.391815924721026554e-01,-4.611195198133762052e-02,-2.301589071685303245e-01,-6.893340272177604644e-03,1.483513669404895596e-02,-1.040038144463132086e-01,3.859801551920222229e-02,1.025839067429545476e-01,-3.947316215542789886e-02,-1.011285574596334710e-02,6.317216197309012682e-02,1.315514526637994452e-01,-7.439106788912544510e-02,1.587944088952600308e-01,-5.208402883544299006e-02,-2.003551783930115071e-01,9.060928561256437197e-02,-6.001830596715464899e-02,-5.320316577305648359e-02,1.519464968137251241e-03,1.286734791099103936e-01,-2.224096178509388580e-02,3.407467311328217507e-03,-1.322874366687640940e-02,9.673674872116112822e-02,-1.376073215875943216e-02,1.115022829006552252e-01,-6.681040647405886435e-02,-6.758018034898125026e-02,4.792443039998595805e-02,1.281840230660013791e-01,2.133825858818681753e-01,-3.767490966809425301e-02,1.261722780822827766e-02,-1.112848528004841547e-01,1.622284880134426954e-01,2.367195427302677679e-02,5.898443095437385514e-02,2.078396807326242726e-02,-3.322744600848161894e-02,-1.667076497923856981e-01,1.323298996240812320e-01,-2.140628621097812739e-02,1.173422153444054622e-01,-6.801015988852830707e-02,-2.443806116618604113e-02,1.545757752957606541e-02,1.085489892667329537e-01,1.796263529431777264e-02,-8.582001533500059620e-02,5.341617167639416131e-02,-9.938303715662175075e-02
-1.316195640484462380e-02,-2.702319047264321594e-01,4.701199790266442219e-02,-2.530852797448173708e-01,5.289987295781823501e-02,-9.581651478042869929e-02,4.305621473586421916e-02,-6.958719460094421605e-02,-3.818714096133046104e-02,-7.730565915061425597e-02,-1.225728347646667070e-02,-5.945330992944640458e-02,3.491237023000670625e-02,-5.210523460379676980e-02,1.501039838813062743e-01,1.335939376626562314e-01,2.019132208136417972e-01,1.790635928306668484e-02,-9.138423268360675381e-03,-1.953949248974549135e-01,-1.033298798761071308e-01,7.168939902406516740e-02,-1.470600773535751804e-01,1.877924636309185602e-01,2.683422469547513955e-02,1.406958723392130739e-01,-3.153229483862144966e-01,1.497284702328760021e-02,1.970398903649285272e-01,-6.716400706072900295e-02,-2.003820054111157545e-01,-1.256579375742057081e-01,1.938516670125954300e-01,-1.172611191057765373e-01,3.633280695505945387e-03,2.627284028439353381e-01,-8.794879522946300043e-02,1.112604455300316708e-01,2.128100987908636624e-02,-1.908263562184235040e-01,2.556131274251626645e-02,-1.404073104419842066e-01,-1.089914529419961642e-01,-7.113665874221267171e-02,4.754325599119769291e-02,4.623635647589376813e-02,2.949093340982026842e-02,-8.720505200464487294e-02,1.241023448271580676e-01,-2.107800137720565181e-01,-7.105050200086940326e-02,-3.971629922004436819e-02,-4.411267818544541142e-02,1.952212979198297838e-01,-5.949071658925422085e-02,-2.753230644430989735e-02,8.471464162963535105e-02,-2.947512962415272872e-02,6.343334776931208556e-03,-2.649176871752153065e-02,-8.126313308283035497e-02,5.415262659191327939e-03,-8.087709292604186584e-02,-6.904723149538065374e-02,8.921053007141808988e-02,3.300805188154698477e-02,-2.392747378016725837e-02,-1.449929768906789984e-01,-7.289960739010864499e-02,1.178901741216709376e-01
-5.604175303930257479e-02,1.496957500585511525e-01,1.713035878953648450e-01,8.611563786648043783e-02,-3.533879382744880560e-01,1.175109252487767653e-01,-4.548725640760577921e-02,-1.563337634587697034e-02,-6.889749337795873785e-02,-1.717199880570665360e-01,-7.898918175122866814e-02,-1.803477925593741787e-02,7.548150486366164702e-02,6.146972733931811705e-02,-1.665398963256173037e-01,-8.586559095896417748e-02,-1.231997074996994679e-02,-8.331853810346542821e-02,5.028345800564513156e-03,7.401916163899883994e-02,2.525920841678064993e-02,1.188563890090479913e-02,1.476248161338732656e-01,-6.731888264477126071e-02,8.178808807133279568e-02,-5.619903248389553074e-02,-7.586984522510527296e-02,4.822458636688893574e-02,2.253477490185135101e-01,-5.484648555378687784e-02,-4.710691979965226186e-04,7.851753222078484973e-02,-1.301719031978674779e-01,-2.296782229924250185e-01,-2.111574245600598976e-02,-9.456281952952798331e-02,-4.234851486518255437e-02,-5.246031871676186398e-02,1.109259106575316706e-01,-4.639512943471266193e-02,8.704302811606539486e-03,-3.271738933709381070e-01,-1.370600174708246355e-01,-1.071571510232544322e-01,-1.864422675000942109e-01,-7.804315635427135078e-02,9.263249831912101148e-03,-1.731097363867711292e-01,-1.582574812343679749e-01,4.715555194690206758e-02,-1.022148460611941104e-02,9.142931630575712454e-02,6.027317619537669174e-02,1.798984011040406783e-01,-9.088747963669756291e-02,2.663719790082562378e-02,3.891348367830909510e-02,-1.756126121103457061e-01,2.313923609944880944e-01,-1.306081033518962653e-01,-5.823542757580488921e-02,-1.508504750628089641e-01,-7.357475691824247321e-02,-8.782078515604511970e-02,1.798014744096890216e-02,5.192899482892818219e-02,-1.685650436516102357e-01,-2.823098244976512267e-02,-1.844037698290907495e-02,-1.784312806252775219e-01
